INFO:__main__:Checkpoint: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Experiment dir: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Data source: live_experiment, nodes: 45, eval_runs: 52
INFO:__main__:Message: Live mode: checkpoint not ready yet (saved every 50 iterations). Showing evaluations from experiment.jsonl / eval_results.
 * Tip: There are .env files present. Install python-dotenv to use them.
 * Serving Flask app 'visualizer'
 * Debug mode: off
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8050
 * Running on http://195.209.208.58:8050
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:15] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:17] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:17] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:17] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:17] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:19] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:19] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:19] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:19] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:21] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:21] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:21] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:21] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:23] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:23] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:23] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:23] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:25] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:25] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:25] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:25] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:27] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:27] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:27] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:27] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:29] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:29] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:29] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:48:29] "GET /api/eval_runs HTTP/1.1" 200 -
